Time,Disp,Force,CrackExt,G_I
44,2.735321386,81.0382057464,41.372546391,0.301930827448994
44.2,2.751202733,81.46247697,41.372546391,0.30527376632438
44.4,2.764889507,81.901293873,41.372546391,0.308445062434303
44.6,2.785173337,82.0768651164,41.384912426,0.311287780448758
44.8,2.804178822,82.4864127318,41.384912426,0.314975812897238
45,2.822382098,82.9106394732,41.384912426,0.318650905589673
45.2,2.832371231,83.2617374778,41.384912426,0.321132845379921
45.4,2.850703804,83.671240611,41.384912426,0.324801022042906
45.6,2.870431831,83.9053059474,41.384912426,0.327963676472978
45.8,2.884177994,84.4611555186,41.384912426,0.33171733003866
46,2.899351052,84.446565357,41.384912426,0.333404821977192
46.2,2.918319446,84.6806306934,41.384912426,0.336516215752318
46.4,2.938230976,85.2071664948,41.384912426,0.340918948131877
46.6,2.952637068,85.5289952118,41.384912426,0.343884436631716
46.8,2.96877927,85.821510159,41.384912426,0.346947006450779
47,2.986871354,86.2457369004,41.384912426,0.350786796627552
47.2,3.006359606,86.4944368806,41.384912426,0.354093689140953
47.4,3.019485,87.2111785692,41.384912426,0.358586648834039
47.6,3.035104216,87.4013844564,41.409644485,0.361027855403712
47.8,3.054273617,87.8402013594,41.409644485,0.36513213363825
48,3.073762719,88.1327607888,41.409644485,0.368685879926179
48.2,3.085593371,88.4399993442,41.409644485,0.371395138911436
48.4,3.102148471,88.9958489154,41.409644485,0.375734540976622
48.6,3.121586777,89.2591390572,41.409644485,0.379207481882639
48.8,3.140401891,89.6686866726,41.409644485,0.383243529082509
49,3.157246138,90.2391708876,41.409644485,0.387750466185058
49.2,3.172393296,90.59022441,41.409644485,0.391126417852314
49.4,3.191535475,91.0729452444,41.409644485,0.395583209127075
49.6,3.210449912,91.5118066296,41.409644485,0.399845138000586
49.8,3.227388929,91.7897314152,41.409644485,0.403175557852604
50,3.240660594,92.2139136744,41.409644485,0.406704328131569
50.2,3.258083618,92.4772482984,41.446742568,0.409718644889728
50.4,3.276850145,92.828346303,41.496206686,0.413186392098817
50.6,3.2927259,92.930655363,41.508572721,0.41553109726893
50.8,3.30649686,93.1793998254,41.520938745,0.418270411483128
51,3.325006511,93.4134206796,41.545670804,0.42143571059931
51.2,3.344412478,93.6035376024,41.545670804,0.424758085779929
51.4,3.360982001,93.7498840404,41.570402863,0.427294253649391
51.6,3.375576662,94.0424434698,41.570402863,0.430488948518477
51.8,3.39304076,94.159476138,41.595134922,0.433015994053384
52,3.412869818,94.4373564414,41.595134922,0.436831926291317
52.2,3.429500186,94.4812603728,41.656965075,0.438560653438735
52.4,3.444384572,94.39345251,41.619866981,0.440418107809707
52.6,3.461487146,93.9692702508,41.619866981,0.440615973916129
52.8,3.48078385,93.4719147726,41.619866981,0.440727200648096
53,3.499667725,93.6328958544,41.681697134,0.443271271810244
53.2,3.511613847,93.5450879916,41.694063158,0.444245143685819
53.4,3.52839421,93.6182167284,41.731161252,0.44634893227193
53.6,3.547638489,93.8375584566,41.854821547,0.448603001543597
53.8,3.564903023,94.0862584368,41.867187571,0.45185711342357
54,3.580111472,94.349637543,41.904285665,0.454681672549043
54.2,3.596239245,94.525119822,41.904285665,0.457579412299693
54.4,3.615799432,94.525119822,41.916651689,0.459942403223857
54.6,3.63234995,94.8469040568,41.941383748,0.463367166009942
54.8,3.645368504,95.0810138754,42.003213901,0.465539520600617
55,3.664195584,95.2419059928,42.077410078,0.467969324812576
55.2,3.683320479,94.9932060126,42.114508161,0.468800238015741
