Disp,Force
0.206846299,439.4692944
0.207669947,439.8351424
0.208491907,434.4230384
0.209312175,435.154512
0.210130749,424.7690992
0.210947625,410.727208
0.211762801,399.0988016
0.212576273,394.4181712
0.213388039,385.5686528
0.214198098,377.158152
0.215006446,371.0147968
0.215813082,363.2623776
0.216618004,360.7759456
0.217421211,358.2161216
0.2182227,362.7504128
0.219022471,353.389152
0.219820523,345.8562416
0.220616854,339.4936
0.221411464,334.081496
0.222204353,329.1084096
0.22299552,325.3053696
0.223784965,323.4767968
0.224572688,323.8426448
0.225358689,320.4784
0.226142969,317.4066112
0.226925529,318.7229968
0.227706369,340.2248512
0.228485491,331.521672
0.229262896,320.0396048
0.230038584,309.9468704
0.230812559,300.5856096
0.231584822,294.149576
0.232355375,287.2018
0.23312422,280.9121056
0.23389136,277.401744
0.234656798,275.1345984
0.235420537,274.4762944
0.236182579,275.8658496
0.23694293,276.3778144
0.237701591,273.8179904
0.238458568,278.4256736
0.239213864,283.5450992
0.239967483,278.1329952
0.240719431,274.1106688
0.241469712,267.7478048
0.242218331,264.091104
0.242965294,259.2641344
0.243710606,255.4610944
0.244454274,253.7059136
0.245196302,251.2192592
0.245936698,247.2701024
0.246675468,244.7102784
0.247412618,243.9790272
0.248148157,246.9042544
0.248882091,245.075904
0.249614428,242.881928
0.250345176,237.6893328
0.251074344,235.8609824
0.251801938,231.472808
0.252527968,227.962224
0.253252444,226.1338736
0.253975374,223.9398976
0.254696767,224.6711488
0.255416635,224.817488
0.256134985,230.522048
0.25685183,225.9877568
0.257567179,223.6474416
0.258281044,223.2815936
0.258993435,220.9412784
0.259704364,215.7486832
0.260413843,212.0188128
0.261121885,207.703808
0.2618285,205.1442064
0.262533702,202.657552
0.263237504,203.4619728
0.26393992,201.3411664
0.264640961,198.9276816
0.265340644,196.294688
0.266038981,195.6366064
0.266735988,195.1978112
0.267431678,199.0740208
0.268126068,201.8531312
0.268819172,197.903752
0.269511007,192.6379872
0.270201588,189.4932512
0.270890931,187.152936
0.271579055,184.300656
0.272265974,182.4723056
0.272951708,181.1556976
0.273636273,178.8153824
0.274319688,177.1333712
0.275001971,175.8901552
0.275683141,174.4274304
0.276363217,173.6227872
0.277042218,172.7451968
0.277720164,179.4005168
0.278397075,182.9842704
0.279072971,181.3752064
0.279747875,179.0348912
0.280421805,178.1573008
0.281094785,177.4989968
0.281766836,175.085512
0.28243798,172.233232
0.283108239,172.0139456
0.283777638,170.1855952
0.284446199,167.6989408
0.285113945,166.6018416
0.285780902,165.285456
0.286447093,163.7495616
0.287112543,161.9212112
0.287777277,162.8719712
0.288441322,165.2122864
0.289104703,165.1391168
0.289767446,166.8213504
0.290429579,164.5542048
0.291091127,160.1660304
0.29175212,156.9481248
0.292412585,153.8031664
0.29307255,152.1943248
0.293732044,150.7316
0.294391097,149.3420448
0.295049737,147.9524896
0.295707995,148.3181152
0.296365901,147.3673552
0.297023486,148.5374016
0.297680781,154.3151312
0.298337818,150.8047696
0.298994629,147.1478464
0.299651247,144.6614144
0.300307704,143.12552
0.300964033,142.3210992
0.301620269,141.882304
0.302276446,141.2971696
0.302932598,140.4927488
0.303588761,140.565696
0.304244969,138.664176
0.304901259,138.4448896
0.305557668,141.6627952
0.306214232,141.7359648
0.306870989,138.8836848
0.307527976,134.4955104
0.308185231,132.8866688
0.308842794,131.4971136
0.309500703,130.8388096
0.310158999,130.2536752
0.31081772,132.8134992
0.311476908,135.7389488
0.312136604,135.811896
0.31279685,134.4955104
0.313457686,130.9119792
0.314119156,127.3282256
0.314781303,125.5730448
0.31544417,124.4029984
0.316107801,122.7207648
0.316772241,121.6236656
0.317437534,120.5267888
0.318103725,119.5760288
0.318770861,120.4536192
0.319438989,121.8431744
0.320108154,127.4013952
0.320778404,128.2789856
0.321449788,125.06108
0.322122354,121.7700048
0.32279615,117.9669648
0.323471226,115.4073632
0.324147633,113.4326736
0.32482542,111.8236096
0.325504638,110.3608848
0.32618534,109.264008
0.326867578,108.1669088
0.327551403,107.2161488
0.328236869,106.5578448
0.32892403,105.8265936
0.32961294,107.7281136
0.330303654,107.4354352
0.330996226,108.605704
0.331690714,108.89816
0.332387173,108.605704
0.333085661,108.9713296
0.333786235,107.2893184
0.334488952,106.704184
0.335193873,105.753424
0.335901055,105.6070848
0.336610559,108.3861952
0.337322445,108.5325344
0.338036775,106.4848976
0.338753609,104.802664
0.339473009,104.2175296
0.34019504,102.7548048
0.340919762,101.2191328
0.341647242,100.3415424
0.342377542,99.3176128
0.343110728,99.8295776
0.343846866,101.5847584
0.344586023,104.510208
